,id,text,in_reply_to_status_id,created_at,in_reply_to_screen_name
289,1335895154188664832,@DelhiPolice @DCP_CCC_Delhi @SatyendarJain @dcpouter @DCPNewDelhi ⁦@dr_arunkgupta⁩ arrest and blacklist this fraud… https://t.co/3ZgDaIr0rz,,2020-12-07 10:33:19,DelhiPolice
290,1335602066476003329,@tarun10sharma @LtGovDelhi @CPDelhi @SChoudharyIPS @HMOIndia @DCPNewDelhi @cp_delhi @SinghalEishIPS Lucky owners..… https://t.co/kzdIMOfUAh,1335452617657335810,2020-12-06 15:08:41,tarun10sharma
291,1335617022055440389,"@HDFCLIFE #SCAM My honorable @PMOIndia, @Unity fx trades hes scammed me along with @HDFC_Bank.  I have been calling… https://t.co/b0VERRMgNc",1335448886589222919,2020-12-06 16:08:07,HDFCLIFE
292,1334817875547197441,@DelhiPolice Twitter a/c of BALRAJS82819859 has sent me message he has given my photo to farmers protestors who wil… https://t.co/Ebg1jnkW05,,2020-12-04 11:12:35,DelhiPolice
293,1334848494293532672,"https://t.co/Kj7ToAjiCd
Well I guess @DelhiUniversity is teaching their students well as m receiving abusive text f… https://t.co/uNeiX8DtHW",,2020-12-04 13:14:15,
294,1334886729078038528,Various Car wash point on 0 pusta road 2 braham puri pulia in NE distt behind JPC hospital running openly Y using… https://t.co/w4kDqX9Q0H,,2020-12-04 15:46:11,
295,1334894271015481345,"@Cybercellindia @DCP_CCC_Delhi @Cyberdost @DelhiPolice @CyberHelpline @BSNLCorporate
@BSNL_KTK 
I was duped of rs 1… https://t.co/gO1kZHVlCm",,2020-12-04 16:16:10,Cybercellindia
296,1335184920877158400,I tried a lot to lodge my complaint on @DelhiPolice website https://t.co/hg6WWIt1OI but in vain. Someone has cloned… https://t.co/EvPX2FrH89,,2020-12-05 11:31:06,
297,1335194374725017600,@DelhiPolice Am facing the problem to lodge FIR online. Not able to login through website and app. @DCPSouthDelhi,,2020-12-05 12:08:40,DelhiPolice
298,1335188138382118912,@ola_supports @bhash @JagoGrahakJago_ @DelhiPolice @DCP_CCC_Delhi If this is what app shows everytime.... how can y… https://t.co/MaPx1IFbQm,1335187037985488896,2020-12-05 11:43:53,Upanshuh
299,1334505385613377536,Then he said no there will be automatic credit after this debit. This is second incident in two days. Kindly look i… https://t.co/n65ADHEinS,1334504516947832832,2020-12-03 14:30:52,AG_TechnoCrat
300,1334539815795113986,@DelhiPolice @CPDelhi @PMOIndia @LtGovDelhi @CMODelhi @ArvindKejriwal @DCPNWestDelhi @aajtak @ANI @narendramodi… https://t.co/oVhPyqb2xx,,2020-12-03 16:47:41,DelhiPolice
301,1334558956287479808,@DCPSEastDelhi @KamleshMaithil @PMOIndia @narendramodi @DelhiPolice @MoHUA_India @HardeepSPuri @pmsvanidhi कल शाम S… https://t.co/LCeeDzVjpW,1334549454620389377,2020-12-03 18:03:44,DCPSEastDelhi
302,1334454717175357440,Ye rs rush pro ka legal department bata raha hai aur mera contact list me call karke gali deta hai ye mera contact… https://t.co/7VfqWicUau,,2020-12-03 11:09:32,
303,1334098153172332544,@DCP_CCC_Delhi @LtGovDelhi @CPDelhi @Cyberdost @DelhiPolice Please you can arrest him through those numbers. Save p… https://t.co/RU4G3QLnb7,1334016359131348999,2020-12-02 11:32:40,DCP_CCC_Delhi
304,1334086257324871682,@AjayMahawarBJP requested to resolve this issue by perusing with Spl CP traffic Mr. Taj Hassanto ensure immidiate b… https://t.co/XTloMwrSTy,,2020-12-02 10:45:24,AjayMahawarBJP
305,1334134319095287808,@DCP_CCC_Delhi @LtGovDelhi @CPDelhi @DelhiPolice @Cyberdost Mai online fraud ka sikar ho gaya hun but no recovery 8… https://t.co/2ZHFvLFZjg,1334017319266181120,2020-12-02 13:56:23,DCP_CCC_Delhi
306,1334144415284150272,"@DelhiPolice 
@ArvindKejriwal
Sir mere whatsapp par ek unknown pakistani number se voice call ayi h +92 317 3460167… https://t.co/1466MiG1L2",,2020-12-02 14:36:30,DelhiPolice
307,1334152945089167362,@SudarshanNewsTV @Surinde30057464 @DelhiPolice @AmitShah @DCP_SHAHDARA @ShahdaraAddlDCP @AmitShahOffice @HMOIndia… https://t.co/0gBTMLbH6w,1333977340049649665,2020-12-02 15:10:24,SudarshanNewsTV
308,1334156020281651202,"Last year, I did a police complaint in Delhi and the comment was removed. But, again my number was commented in thi… https://t.co/EXljD4lOI6",1334155079235104770,2020-12-02 15:22:37,Nafisashaheen1
309,1334325547145416705,@DCP_CCC_Delhi @LtGovDelhi @CPDelhi @Cyberdost @DelhiPolice @Cybercell_SEast @LtGovDelhi @DCP_CCC_Delhi repeated fr… https://t.co/p7UAKZxCkC,1334016359131348999,2020-12-03 02:36:15,DCP_CCC_Delhi
310,1333977340049649665,"हिंदू देवताओं के भजन बन्द करवाते समय @DelhiPolice नाम लेती है @AmitShah का.

क्या ध्वनि प्रदूषण सिर्फ देवताओं के भज… https://t.co/NHd1zvyFDr",,2020-12-02 03:32:36,
311,1333797068062613505,"Hello friends please provide me Delhi cyber crime cell phone number please help me 
 Koi landline number na ho k mo… https://t.co/ZxO5zWSXxb",,2020-12-01 15:36:16,
312,1333800537775501314,"Last few days, lot of cracker bursting going on in Vasundhara Enclave area. Right now hearing a series of bursts. H… https://t.co/tm6tdXtmdT",,2020-12-01 15:50:03,
313,1333770003020013568,So as if now girls should be scared if they are ordering food from @zomato @zomatoin beacuse after that delivery  g… https://t.co/5lolQL23nh,,2020-12-01 13:48:43,
314,1333733867765698560,@faiz44553 @LCAI_Support @CPDelhi @DCP_CCC_Delhi @PMO_NaMo @narendramodi @Cyberdost @SupremeCourtFan @CashbeanO… https://t.co/oJHrLPUWRt,1333731294287593473,2020-12-01 11:25:08,faiz44553
315,1333451385736609807,@pallavv @mygovindia @DelhiPolice @PIB_India @narendramodi @AmitShah @nsitharaman Please help me https://t.co/ooCdoL3XPr,1331263191607779328,2020-11-30 16:42:39,pallavv
316,1333723299797405701,"Seeking help to Shashi Bhushan R/O Shastri Park whose lodge a Theft FIR No.792 with PS New Usman Pur. 
Theive withd… https://t.co/y1QivTNrlx",,2020-12-01 10:43:08,
317,1333239832009728006,"यदि कहीं आग लग जाये तो आपके करावल नगर रोड़ पर इतनी स्पीड से फायरब्रिगेड की गाडी पहुंचेगी, क्योंकि जनता की जान की की… https://t.co/FQEvCHLfqE",,2020-11-30 02:42:01,
318,1333382076947603456,Fraud from Fincon Comrade solution. I got a call from Fincon for loan with Roi of 6%.I require loan at this time i… https://t.co/TUBi4GbyOV,,2020-11-30 12:07:14,
319,1332750003727601664,"@Paytmcare इस एकाउंट से फ्रॉड हो रहा है kindly check, ये सबसे महंगे मोबाइल के नाम पर तीन तीन हज़ार रुपये वसूल रहा… https://t.co/O7MzIrYElX",,2020-11-28 18:15:36,Paytmcare
320,1332733871851401216,@DelhiPolice one of my friend lost his mobile due to theft in Kashmere gate bus stand/metro. What will be the way o… https://t.co/AaDoepuvdp,,2020-11-28 17:11:30,DelhiPolice
321,1332726920954343428,"#MOLESTATION #MENTALHARASSMENT done by one of a friend. What's happening in today's time, boys mentality is  dribbl… https://t.co/2JPnCJNCew",,2020-11-28 16:43:53,
322,1332888377473961987,1n Early this morning (3.30AM) I opened my @youtube and get - a full on paid Khalistan advertisement advocating sec… https://t.co/PPAoAGXEeJ,,2020-11-29 03:25:27,
323,1333025683975540739,Nothing but justice is what I’m looking for. I was kidnapped and released after hefty amount I paid. When I went to… https://t.co/EDOGB6Djvc,,2020-11-29 12:31:04,
324,1332440816460001281,"@DelhiPolice @DCPEastDelhi 
सर यमुना विहार में जानलेवा हमला किया है हालत सीरियस हैं थाना भजनपुरा में आता है आपसे वि… https://t.co/1w9RWU3R8u",,2020-11-27 21:47:00,DelhiPolice
325,1332573307493728256,@myntra I received the call from the manager he said my request is declined from their end. Everyone Myntra is Frau… https://t.co/TOQTjRLJYb,,2020-11-28 06:33:29,myntra
326,1332568579628101632,"@ministryofhome1 @DelhiPolice @CPDelhi @GautamGambhir @DelhiTrafficPol @ArvindKejriwal 
Sirs @SantraSornali  is new… https://t.co/Ip6kFoRulf",,2020-11-28 06:14:41,ministryofhome1
327,1332276060285665282,"#Bajajfinance 
@DelhiPolice @cp_delhi @CPDelhi @CMODelhi @DcpNorthDelhi
@aajtak @ABPNews @ndtv @ravishndtv
This guy… https://t.co/HvH0IzZroB",,2020-11-27 10:52:19,
328,1332284462843904001,@PMOIndia  @narendramodi  @CPDelhi  @HMOIndia  @SRSocial_  @shippingcorp  @Vysheshk  @ShiprocketIndia… https://t.co/NaXmgnU1fg,,2020-11-27 11:25:43,PMOIndia
329,1332295909644914690,@SBICard_Connect @TheOfficialSBI @RBI @KolkataPolice @DelhiPolice how can anyone claiming to be from SBI Credit car… https://t.co/Pw1TiX482S,,2020-11-27 12:11:12,SBICard_Connect
330,1332305497152622593,@RBI @VPSecretariat @rashtrapatibhvn @PMOIndia @PMO_NaMo @gurgaonpolice @MumbaiPolice @BlrCityPolice @DelhiPolice… https://t.co/Wlz52EbYFY,,2020-11-27 12:49:18,RBI
331,1332310279875489792,Aaj 4 din ho Gye mere sis ke husband ka kidnap huye Abhi tak kuch nhi pata laga payi @DelhiPolice unki Jaan Ko khat… https://t.co/eIS5qpAVN9,,2020-11-27 13:08:18,
332,1332328706732244993,@prayagraj_pol @PoliceRajasthan @agrapolice @bareillypolice @DelhiPolice @jaipur_police @adgzonevaranasi… https://t.co/kdq6LXNLSj,,2020-11-27 14:21:31,prayagraj_pol
333,1332328872449245184,@dcprohinidelhi @Asp_39 @DelhiPolice @PMOIndia @narendramodi @LtGovDelhi @SwatiJaiHind @BJPMahilaMorcha… https://t.co/BlZaX2oqA3,1332218800880508928,2020-11-27 14:22:11,dcprohinidelhi
334,1332267081409077250,sir please look at this youtube channel named bhakti bakchodi and take an appropriate action against it… https://t.co/Mqx3WKOwte,,2020-11-27 10:16:39,
335,1331880026724188160,@DelhiPolice https://t.co/vcaSCJd95D,1331875697132859398,2020-11-26 08:38:38,DelhiPolice
336,1332189306958487553,I think it's a most inhuman thing we can do to our farmers. Delhi Police should stop calling themselves- दिल वाली… https://t.co/Ekw4OuLeFm,,2020-11-27 05:07:36,
337,1332202720137240578,"Dear, Delhi Policemen. I request you not to confront the farmers. Let them go peacefully. They fight not with you b… https://t.co/4PvziAvSBO",,2020-11-27 06:00:54,
338,1332009459002982401,@SadhnaM13508272 @DelhiPolice @PMOIndia @narendramodi @LtGovDelhi @SwatiJaiHind @BJPMahilaMorcha @MahilaCongress… https://t.co/6jNfjLOX0c,1331842752493993984,2020-11-26 17:12:57,SadhnaM13508272
339,1331865827889463296,@SatyendarJain सर ये हॉस्पिटल कोरोना-19 पोसिटिव 2 मरीजो को 1 हफ्ते से एडमिट किया हुआ है और इलाज रोक दिया है।आप अ… https://t.co/KA6arTaF3u,,2020-11-26 07:42:12,SatyendarJain
340,1331834927973711874,@DelhiPolice my father was killed in a road accident on 20.11.2020.. we were conducting his last rgts and rgt infro… https://t.co/d6iIpIiJ0t,,2020-11-26 05:39:25,DelhiPolice
341,1331653874675945472,@SadhnaM13508272 @DelhiPolice @PMOIndia @narendramodi @LtGovDelhi @SwatiJaiHind @BJPMahilaMorcha @MahilaCongress… https://t.co/lwbXjlqifP,1331652587947323394,2020-11-25 17:39:59,Asp_39
342,1331199154840854529,. @LtGovDelhi जी &amp; @DelhiPolice: Delhi के DCM @msisodia जी सोमवार शाम पूर्वी दिल्ली के सुख विहार कम्युनिटी सेंटर स… https://t.co/AVSulEyslt,,2020-11-24 11:33:05,
343,1329010874867060737,@CPDelhi @LtGovDelhi @HMOIndia @PMOIndia Sir Elder son beaten me.police doing nothing sir please help https://t.co/Udho9uRIAw,1329010117384179712,2020-11-18 10:37:39,CPDelhi
344,1331495669777932289,@DelhiPolice I am not able to file an Online FIR since the past hour. Is the link not working? Can you help?,,2020-11-25 07:11:20,DelhiPolice
345,1330873021054164999,"#Verified

👉Sharp decline in fines imposed by @DelhiPolice for covid violations

👉Only 351 people fined for not wea… https://t.co/96wuGVIQum",,2020-11-23 13:57:09,
346,1330951583840944130,Critical : ये रात बेरात लॉड म्यूजिक (DJ) बजाने वाले लोगो पे कोई कारवाई क्यों नहीं होती है। छोटे बच्चे सो ही नहीं पा… https://t.co/dMg5iidjYJ,1330582211674861574,2020-11-23 19:09:20,mepankaju
347,1330507344120344576,"@CPDelhi @LtGovDelhi @HMOIndia Tum logo ka slogan hai ""delhi police dil ki police""
Tumahri police batmeezi se baat… https://t.co/1bJF1SdMNy",1329851145339113472,2020-11-22 13:44:05,CPDelhi
348,1330531895654887431,"Please take action @DelhiPolice This person posted an incorrect post on religion.

https://t.co/W5gkwDyixS 👇👇👇 https://t.co/JwNJLDWhGO",,2020-11-22 15:21:38,
349,1330556411055534080,"#Verified

👉2nd highest deaths in a single-day in Delhi, 121 humans died on Saturday

👉579 deaths in 5 days, 1059 d… https://t.co/znmdIla14e",,2020-11-22 16:59:03,
350,1330772436237774849,Its very shamefull to tell you @FIFS_Official @yuzi_chahal That the Platform @playing11app Associated with You has… https://t.co/bZBPCZfxQq,,2020-11-23 07:17:28,
351,1330565453866037255,@Saziyakh @DelhiPolice @ChoudharyBoys4 @Shobhana111 @Mdanis_1 @vasimwsheikh @Nadeem__IND @NiyatullahM @aashi_maker… https://t.co/qmL29gwcdf,1330531895654887431,2020-11-22 17:34:59,Shazi786_
352,1330290335977779201,"@ArvindKejriwal Mr Kejariwal , today after a 9 months time parents came to see me in Delhi, and they lost their car… https://t.co/mgZJsI1u4b",,2020-11-21 23:21:46,ArvindKejriwal
353,1330201864831426565,@SOsDelhiPolice @PrashantInsp @abhayparashar @DelhiPoliceFans @SavdhanPolice @KushalSinha001 @aslam_IPS… https://t.co/QRrr7Gc2z0,1328773792844320768,2020-11-21 17:30:13,SOsDelhiPolice
354,1330180916812058630,I hereby have attached the offenders IP details including location. @DelhiPolice @MumbaiPolice @BJP4India @aliaa08… https://t.co/NXmWDxb0D2,,2020-11-21 16:06:58,
355,1330176869484859395,@MajorPoonia @adgpi @TwitterBusiness @verified @CPDelhi @Cyberdost @DelhiPolice @PMOIndia @rsprasad @VHPDigital… https://t.co/kPlxDjh95A,1329993348589842432,2020-11-21 15:50:53,MajorPoonia
356,1330141242546663427,Sir today my brother travel in DTC or kuch ladke aye or chaku lgaya or phone cheen liya ab ghr se bhr nklne me b da… https://t.co/YnknQwPJfb,,2020-11-21 13:29:19,
357,1330341348394881024,दिनांक 20/11/2020 को समय दिन 3.45 मिनिट पर ईस्ट विनोद नगर दिल्ली में एक बदमाश ने बंदूक की नोक पर महिला का मंगल सू… https://t.co/KXIZwNtp3J,,2020-11-22 02:44:28,
358,1330407442459488256,@Manishs80328455 @dcptsr @GirishJMamtani @DCPSouthDelhi @Saurabh_MLAgk @DelhiPolice kindly take necessary action.,1330404720469553152,2020-11-22 07:07:06,Manishs80328455
359,1330043984228528132,नॉएडा का एक परिवार ‘आत्महत्या’ करने की कगार पर है। कारण है एक सिरफिरा लड़का जिसने ब्राह्मण परिवार की एक बेटी से शा… https://t.co/p0wJ2LKmwn,,2020-11-21 07:02:51,
360,1329841507910578179,@OfficialSdmc @CPDelhi @DCPWestDelhi @DelhiPolice @ShoTilak @CMODelhi Today labour who is working on wz-3b vishnu g… https://t.co/tyfXLu0HO8,,2020-11-20 17:38:17,OfficialSdmc
361,1329826355190460416,"Fraud alert - Facebook ac copy &amp; asking money

8930593176 this is paytm number of fraud who is cloning face book nu… https://t.co/D8Zu3FDhtm",,2020-11-20 16:38:04,
362,1329805571038486530,@DCP_CCC_Delhi @OLX_India @Facebook @CPDelhi @DelhiPolice @bigfmindia Sir on 16 November olx fraudes looted my 2256… https://t.co/p9bgdYoI4z,1315661432038461440,2020-11-20 15:15:29,DCP_CCC_Delhi
363,1329485339316998144,@OfficialSdmc @DCPWestDelhi @CPDelhi @DelhiPolice @CMODelhi @ShoTilak several requests were given to wz-3b vishnu g… https://t.co/cin9VaYCzY,,2020-11-19 18:03:00,OfficialSdmc
364,1329627764639449089,@rashtrapatibhvn @PMOIndia @DelhiPolice @LtGovDelhi @Womencell_RJD @HMOIndia @ArvindKejriwal @smritiirani… https://t.co/Fg6npOC8iV,,2020-11-20 03:28:57,rashtrapatibhvn
365,1329688780211515392,@DCPDwarka @KetanMWaghela2 @neerajverma878 @DelhiPolice @CPDelhi @dcp_southwest @LtGovDelhi @HMOIndia @narendramodi… https://t.co/g3tDPtFD5b,1329474497888468992,2020-11-20 07:31:24,DCPDwarka
366,1329750247560527882,"https://t.co/gCfIBUGn5R
This super bikers guys doing drag race and creating unnecessary on highway, what will you d… https://t.co/jT8Hx0UTEF",,2020-11-20 11:35:39,
367,1329460695394639872,"Corona Timebomb ticking as Connaught Place badly invaded by IllegalHawkers putting our shops,staff &amp; shoppers at ri… https://t.co/mmqWn0K6XE",,2020-11-19 16:25:04,
368,1329386010355007489,@PRONCIBUP @DcpNorthDelhi @DelhiCopRavindr @DelhiPolice @CPDelhi @DCPSouthDelhi @DelhiPoliceFans SIR PLEASE HELP ME… https://t.co/QQajFRMX3d,1329346777619697664,2020-11-19 11:28:18,PRONCIBUP
369,1329239219898761216,I've shopped more than ₹2100 from this website on facebook. I've confirmation mail &amp; payment reciept also. They too… https://t.co/rsORtNn6or,,2020-11-19 01:45:00,
370,1329075044744499203,"दौराला बॉर्डर पर ये हमारे टोल टैक्स भाई बहुत अच्छे से कोरोना की guideline follow कर रहे है ,इनके लिए 2 गज की दूरी औ… https://t.co/LPCUqWnP3x",,2020-11-18 14:52:38,
371,1329052257258598400,"आज मेरे भाई का मोबाइल चोरी हो गया है दिल्ली में जहांगीरपुरी स्टेशन पे 
redmi y2 मोबाइल नंबर 9610534156 7891820880… https://t.co/AFOa2pFJZV",,2020-11-18 13:22:05,
372,1329056407082024960,@ArvindKejriwal @CPDelhi @DelhiPolice @rajnathsingh @narendramodi @rashtrapatibhvn Please provide us help we are be… https://t.co/pWjlv4Ex2m,,2020-11-18 13:38:34,ArvindKejriwal
373,1329025358780190722,"@DCP_CCC_Delhi @DelhiPolice My father became a victim of fraud on 14th nov,2020 during a call on mobile which was s… https://t.co/T9fw8AC0Xi",,2020-11-18 11:35:12,DCP_CCC_Delhi
374,1329019736915492864,@DelhiCopRavindr @DelhiPolice @CPDelhi @HemaniBhandari @DCPPCRDELHI @HarendraKS_IPS @Delta1Four @DCPSouthDelhi… https://t.co/2q15YUg3j0,1328885337217634305,2020-11-18 11:12:51,DelhiCopRavindr
375,1328725879732617218,@DCP_CCC_Delhi @DelhiPolice ... sir look into this matter as mr. Vinay sing using my pictures and my personal data… https://t.co/ukPrGzNB9P,,2020-11-17 15:45:10,DCP_CCC_Delhi
376,1328769855835697153,"@nsitharamanoffc @DelhiPolice @narendramodi @ArvindKejriwal
@Republic_Bharat @ZeeNews @ndtv @IndiaToday… https://t.co/jefyY3VMPu",,2020-11-17 18:39:55,nsitharamanoffc
377,1328451452872794114,"No justice means no peace! 
@DelhiPolice Register my complaint
@VK66931077 @lalitvalecha @CPDelhi @AmitShah https://t.co/qWgFFmSHO9",,2020-11-16 21:34:42,
378,1328684926057603074,"कल रात से दर दर भटक रही है वैशाली, पार्किंग को लेकर लड़कियों को सरे आम पिटा @DelhiPolice की 112 नंबर पर भी कोई सुन… https://t.co/yPmM2GieVG",,2020-11-17 13:02:26,
379,1328673539436675074,"What are we waiting for? Why are we not monitoring it? How can we be so relaxed? Location: Tuesday Market, Jangpura… https://t.co/7zPyqJwmMX",,2020-11-17 12:17:12,
380,1328671407698452480,"@DelhiPolice Due to your lack of Spine, these people are sharing Fake pictures and Creating rift between two Commun… https://t.co/1RACBOAxgV",,2020-11-17 12:08:43,DelhiPolice
381,1328645282528063488,@RubikaLiyaquat yeh dekhiye koi telegram app me itne saste me samaan bech raha hai . Is fraud ko kaun saamne laega… https://t.co/tuOI58ybXg,,2020-11-17 10:24:55,RubikaLiyaquat
382,1327856271689584641,@DelhiPolice @DM_NorthWest @LtGovDelhi @RBI @PMOIndia @nsitharaman @Gupta_vijender kindly take the strict action as… https://t.co/Q2xwQmyWAS,,2020-11-15 06:09:40,DelhiPolice
383,1328495132325232640,Aaj lady Harding hospital ki badtameezi or badhaali dekh kar pareshan hu. Ek 6month pregnant women ko emergency mei… https://t.co/Hb9NJMjd0N,,2020-11-17 00:28:16,
384,1328530044424097792,"Yesterday ,

I recvd a call from Customer care claiming to be from AIRTEL PAYMENTS BANK 

He told me to dwnld TEAMV… https://t.co/U3ZOJMrteh",,2020-11-17 02:47:00,
385,1328317499516071936,@CPDelhi @cp_delhi my family’s life is in danger &amp; I am a student living in Finland. My parents age 64 &amp; 62 have be… https://t.co/5q46rn9Vf7,,2020-11-16 12:42:25,CPDelhi
386,1328362694152384517,@DelhiPolice Pls help someone abuse me and my sister bcos we are not pay our @KotakBankLtd credit card bill due to… https://t.co/LL1qjSpuDA,,2020-11-16 15:42:00,DelhiPolice
387,1327940446719332352,@CentreForYouth1 @DCPDwarka @DCPWestDelhi @IPS_Association @SDMC_Official @OfficialSdmc @CPDelhi @DelhiPolice… https://t.co/3SLGRykrtn,1327928489627054080,2020-11-15 11:44:09,CycleIndia_
388,1328219025428496384,Dear sir I am very much haressed by small fraud loan app I have taken loan from app due to some emergency i will no… https://t.co/RQMD4bKNim,,2020-11-16 06:11:07,
389,1328013799664672769,@gondapolice @SureshChavhanke @OpIndia_in @Uppolice @DelhiPolice @AHindinews @IANSKhabar @PTI_News @VijayVst0502… https://t.co/eBF4rIjq3p,1327939561738051584,2020-11-15 16:35:37,gondapolice
390,1327215603766022145,@DelhiCopRavindr @DelhiPolice @rar_shankar @CPDelhi @cp_delhi @LtGovDelhi @IpsShweta @DCPSouthDelhi @dcp_outernorth… https://t.co/jJGgOh6Pxd,1326412272483315712,2020-11-13 11:43:53,DelhiCopRavindr
391,1327206128883625985,"@dtptraffic @DelhiPolice @ZeeNews
@DilliAajtaktv @DM_DEO_Central Sadar Thana red Light ki video Delhi Police Civili… https://t.co/XJs74B7aNZ",,2020-11-13 11:06:14,dtptraffic
392,1327232220805820417,"Today, I received a vulgar message from a private account @122risgu on instagram that consists of private part imag… https://t.co/hWS9mTEt3S",,2020-11-13 12:49:54,
393,1326934654046203904,Ramdas Aatavale mp private secretary missus power working my family  and Satish please action @PMOIndia… https://t.co/GQMt18znSS,,2020-11-12 17:07:29,
394,1326855628682371072,"Dear @theicai 
Pls take legal action against these 2 BUSINESSMEN (@ajain_aca @CACSCMARajat ) along with their gang… https://t.co/AhX1cZFQ1u",,2020-11-12 11:53:28,
395,1326583401650946048,"@CPDelhi 
सर आज मेरी दुकान में से मेरा मोबाइल फोन चोरी हो गया जिसकी लिखित शिकायत करने हेतु शास्त्री पार्क थाने की E… https://t.co/bast6J8IqC",,2020-11-11 17:51:44,CPDelhi
396,1326548904700043264,@Ranbir_Crpf @rajnathsingh @PMOIndia @narendramodi @HMOIndia @AmitShah @nityanandraibjp @kishanreddybjp… https://t.co/mWhRscsa76,,2020-11-11 15:34:39,Ranbir_Crpf
397,1326497210968649729,@DelhiPolice @Atiq_Malik1 @DCPWestDelhi @CPDelhi @HMOIndia @rajnathsingh @LtGovDelhi @PMOIndia सर जी मेरे पास एक य… https://t.co/Wa5y3wMAm1,1326492854433181696,2020-11-11 12:09:14,DelhiPolice
398,1326471581225250817,@MANGALADR1 @SanjayS00663282 @umeshTi90 @RPPATTNAIK1 @hindutvaraja @Bhupendra26 @RamLalD51353329 @smdrao… https://t.co/Dpged7w8xC,1326464690969473024,2020-11-11 10:27:24,MANGALADR1
399,1325825034233917440,"@DelhiPolice @ArvindKejriwal I have just quoted what @AamAadmiParty tweeted.

Tweeting such from party's official h… https://t.co/coKjrfhdqk",1325809446417698821,2020-11-09 15:38:15,DelhiPolice
400,1325850827500613632,To make a long story short this person took me on a merry go round and frauded me out of thousands of dollars. The… https://t.co/YhK6yQevRQ,1325850443474370562,2020-11-09 17:20:45,Mycomplaintonl1
401,1325867633938366465,"@Cyberdost @DelhiPolice if you can help please 🙏
Some on the Facebook uploaded my family friend's picture without h… https://t.co/xJAo1hJ6PI",,2020-11-09 18:27:32,Cyberdost
402,1325403660512194562,Today is the 4th Anniversary of #Demonetisation an economic invasion of India's wealth by Prime Minister MODI. We p… https://t.co/oIeuedeVQY,,2020-11-08 11:43:52,
403,1324266807675428864,@PMOIndia  @narendramodi @AmitShah @ministryofHome @LtGovDelhi @CPDelhi @dcprohinidelhi @dtptraffic… https://t.co/5jc8SQwlqU,,2020-11-05 08:26:25,PMOIndia
404,1325097420565307392,Video recorded before the barbaric muder of Sikh Youth in Delhi. See how barbaric are these monsters. Immediately A… https://t.co/Tt2MqiiHua,,2020-11-07 15:26:58,
405,1325583529724375041,"I would like to send all the proofs which I've gathered. Reach out to me paidewarashish15@gmail.com please, respond… https://t.co/pHbPJhlpOv",1325582470264184832,2020-11-08 23:38:36,paidewarashish
406,1325461596760547329,"Dear @HMOIndia @DelhiPolice, this ISI agent based in the US is threatening with certitude that I will be assaulted,… https://t.co/TWqRAORjjb",,2020-11-08 15:34:05,
407,1325031351024672769,"प्रिय पुलिस,चार पांच दिनों से एक नौकरी का विज्ञापन जारी किया गया ओर वायलर हो रहाहै जिससे बेरोजगार युवा भ्रमित हैआप… https://t.co/m8OFf2tS3a",,2020-11-07 11:04:26,
408,1325019779468439552,@UNITEDTRUNION @CPDelhi @DelhiPolice @SudamaNBT @nihaljilive @journo_vibha @News18India @JPBhaiBJP @bajateyrahoo… https://t.co/zK8QvNGpzM,1324998964752441344,2020-11-07 10:18:27,UNITEDTRUNION
409,1324923891941138432,"@PMOIndia @AmitShah @HMOIndia @DelhiPolice @CPDelhi 

दिल्ली पुलिस कृपा हाजी गुलाम रसूल को गिरफ्तार करें 

हिन्दुओ… https://t.co/jpZLYU57SI",,2020-11-07 03:57:26,PMOIndia
410,1322485904561246211,"Transaction fraud of Rs 19000 from the ICICI BANK atm
I am from SC community and studying from the scholarship amou… https://t.co/L7CtGNr9UB",,2020-10-31 10:29:44,
411,1324437709457248256,"Amazing @DCPNEastDelhi @DelhiPolice  
if we fell in a trap (fake seller) on instagram and paid money to @PaytmBank… https://t.co/SigWZZlj1S",,2020-11-05 19:45:31,
412,1324426645898293248,@ArvindKejriwal @msisodia @SwatiJaiHind @mudit_aggarwal @hkjindalinc @Ashwanibagri8 @RinkuMa88653700… https://t.co/C7RTMc3H2Y,,2020-11-05 19:01:33,ArvindKejriwal
413,1324550324766482432,All Rankers Insp &amp; Abv  @DelhiPolice shd be MADE ACCOUNTABLE 4 TAT (TurnAroundTime) &amp; FTR (FirstTimeResolution). At… https://t.co/gbWWuUk1Gx,,2020-11-06 03:13:01,
414,1324032578458853376,"See how this gentleman is commenting on my posts!!
#IndiaWithArnab https://t.co/Mc8iOONlI4",,2020-11-04 16:55:40,
415,1324080220769382401,@CPDelhi @LtGovDelhi @HMOIndia Dear sir if we have to file the complainant against of any iligel work going on onli… https://t.co/RRqeAB6dly,1324052550790774784,2020-11-04 20:04:59,CPDelhi
416,1324234758428057600,"@DCP_CCC_Delhi @CPDelhi @DelhiPolice My complaint is for recovery of 100000 rupees debited from my saving account,… https://t.co/8dXNrib58R",1322758425231552512,2020-11-05 06:19:04,DCP_CCC_Delhi
417,1323893210494631936,मेरा नाम प्रिंस जायसवाल है मेरे फेसबुक पर से मेरा प्रोफाइल फोटो उठाकर अपने प्रोफाइल फोटो पर लगाकर इसे कोई मिस यूज क… https://t.co/GjREZ75QjJ,,2020-11-04 07:41:52,
418,1323254949367566336,"थानों के चक्कर काटते रहते हैं हैकिंग के शिकार, पुलिस महीनों बाद लिखती है रिपोर्ट
#cybercrime
#fraud #hacking
https://t.co/loXShcMoCT",,2020-11-02 13:25:39,
